article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제186조의3제3항제4호,[],DEFINITION,정하여 고시하는 사항,금융위원회,정하는,정하여 고시하는 사항,DEFINITIONAL,"제186조의3제3항제4호에서 ""금융위원회가 정하여 고시하는 사항""이란 다음 각 호의 사항을 말한다. 1. 금융위원회가 요청하는 외국금융투자상품거래청산회사에 대한 정보를 제공받을 수 있는 정보교환체계 2. 외국금융투자상품거래청산회사가 법 또는 법에 상응하는 외국의 법령을 위반하여 본국 정부 및 감독기관으로 부터 제재를 받을 경우 지체 없이 금융위원회에 통보토록 하는 고지체계 3. 외국금융투자상품거래청산회사가 국내 청산대상업자를 대상으로 금융투자상품거래청산업을 영위하는 경우 지체 없이 금융위원회에 통보토록 하는 고지체계 4. 외국금융투자상품거래청산회사에 대한 금융위원회와 본국 감독당국간 현장검사 등을 포함한 감독 및 검사업 무 협력체계 ③ 금융위원회는 영"
Unknown,[],REGULATION,Unknown,,,,,제186조의3제3항의 외국금융투자상품거래청산회사를 승인할 경우 경영의 건전성 및 투자자 보호에 필요한 조건을 붙일 수 있다. 제12장 공공적법인 발행주식의 취득승인 제5-51조(주식의 대량취득의 승인신청) 법
제167조제1항,[],REGULATION,공공적법인 발행주식,자,취득,공공적법인 발행주식,MANDATORY,제167조제1항의 기준을 초과하여 공공적법인 발행주식을 취득하고자 하는 자는 법
제167조제2항,[],REGULATION,대량주식취득승인신청서,,제출,금융위원회,MANDATORY,"제167조제2항에 따라 다음 각 호의 서류를 첨부한 승인신청서(이하 ""대량주식취득승인신청서""라 한 다)를 금융위원회에 제출하여야 한다. 1. 호적등본 또는 법인등기부등본 2. 주식취득사유 설명서 3. 당해 주식발행인의 최대주주의 소유비율을 초과하여 주식을 취득하고자 하는 경우에는 최대주주의 의견서 제5-52조(주식의 대량취득의 승인간주) ① 법"
제167조제2항,[],REGULATION,제167조제2항,제167조제2항,,,,제167조제2항에 따라 다음 각 호의 어느 하나의 사유로 법
제167조제 1항,[],REGULATION,주식 취득,주식,취득,승인,MANDATORY,"제167조제 1항의 기준을 초과하여 취득한 주식은 금융위원회의 승인을 얻어 이를 취득한 것으로 본다. 법제처 155 국가법령정보센터 금융투자업규정 1. 합병ㆍ상속 또는 유증 2. 준비금의 자본전입 또는 주식배당 3. 유상증자(주주권의 행사로 취득한 경우에 한한다) 4. 대주주(주주1인과 특수관계인의 소유주식수가 100분의 10 이상인 주주를 말하며, 이에 해당하는 자가 없는 경 우에는 최대주주를 말한다)외의 주주가 실권한 주식의 인수 5. 정부 소유주식에 대한 정부로부터의 직접 취득 6. 정부의 취득 ② 공공적법인이 주식을 상장할 당시에 총발행주식의 100분의 10 이상을 소유한 주주외의 주주가 법"
제167조,[],REGULATION,주식 소유 비율 초과,주식,취득,금융위원회,MANDATORY,제167조제 1항제 2호에서 정한 비율을 초과하여 소유하는 주식은 금융위원회의 승인을 얻어 이를 취득한 것으로 본다.
제9조 제16항,[],DEFINITION,내국민대우 외국인,내국민대우 외국인,말한다,외국인,DEFINITIONAL,"제9조제 16항에 따른 외국법인등을 말한다. 2. ""내국민대우 외국인""이란 다음 각 목의 어느 하나에 해당하는 외국인을 말한다. 다만, 「외국환거래법 시행령」"
제10조제2항제1호ㆍ제2호 및 제6호,[],REGULATION,비거주자 제외,비거주자,제외,,MANDATORY,"제10조제2항제1호ㆍ제2호 및 제6호에 따른 비거주자는 제외한다. 가. 국내에 있는 영업소, 그 밖의 사무소에 근무하고 있거나 국내에서 영업활동에 종사하고 있는 자 나. 국내에 주된 사무소를 두고 있는 외국법인 또는 외국법인의 국내지점ㆍ출장소, 그 밖의 사무소 3. ""직접투자""란 「외국인투자촉진법」"
Unknown,[],REGULATION,Unknown,,,,,"제2조제1항제4호가목에 따라 외국인이 주식을 소유하는 것을 말한다. 4. ""주식투자""란 외국인이 직접투자 이외의 방법으로 주식을 취득하는 것을 말한다. 5. ""주식예탁증권""이란 해외예탁기관이 국내법인의 신규발행주식 또는 그 주식 발행인이 소유하고 있는 자기주 식을 원주로 하여 이를 국내에 보관하고 그 원주를 대신하여 해외에서 발행한 예탁증권을 말한다. 6. ""유통주식예탁증권""이란 해외예탁기관이 국내에서 거래되는 국내법인이 발행한 주식을 원주로 하여 이를 국 내에 보관하고 그 원주를 대신하여 해외에서 발행한 주식예탁증권을 말한다. 7. ""해외증권""이란 국내법인이 외국에서 발행한 전환사채권, 신주인수권부사채권, 교환사채권, 주식예탁증권, 유 통주식예탁증권, 그 밖에 이와 유사한 증권 또는 증서를 말한다. 8. ""금융기관""이란 「금융위원회의 설치 등에 관한 법률」"
제38조,[],DEFINITION,용어 정의,,,,DEFINITIONAL,"제38조 각 호에 따른 기관을 말한다. 9. ""투자자집단""이란 법령이나 계약 등에 따라 다수 외국인(외국법인등에 한한다)의 투자운용을 동일인이 하는 그 외국인들을 말한다. 10. ""외국인투자관리시스템""이란 상장증권에 대한 외국인의 투자현황을 종합적으로 관리하기 위하여 금융감독원 장이 (주)코스콤에 위탁하여 운영하는 전산시스템을 말한다. 11. ""주식워런트증권""이란 투자매매업자가 발행하는 파생결합증권으로서 당사자 일방의 의사표시에 따라 증권시 장 또는 외국 증권시장에서 매매거래되는 특정 주권의 가격이나 주가지수의 수치의 변동과 연계하여 미리 정 하여진 방법에 따라 주권의 매매나 금전을 수수하는 거래를 성립시킬 수 있는 권리를 표시하는 것을 말한다. 12. ""투자등록""이란 외국인이 종전의 규정 (금융위원회고시 제2023-23호로 개정되기 전의 것을 말한다) 제6- 11조에 따라 본인의 인적 사항 등을 금융감독원장에 등록한 것을 말한다.<신설 2023. 7. 7.> 13. ""투자등록증""이란 종전의 규정(금융위원회고시 제2023-23호로 개정되기 전의 것을 말한다) 제6-11조에 따라 금융감독원장이 투자등록의 신청서를 접수한 때에 외국인별로 고유번호를 부여하여 발급한 것을 말한다.<신 설 2023. 7. 7.> 14. ""식별수단""이란 다음 각 목의 것을 말한다.<신설 2023. 7. 7.> 가. 투자등록을 한 외국인 : 투자등록증의 고유번호 나. 투자등록을 하지 않은 개인인 외국인 : 여권번호 법제처 157 국가법령정보센터 금융투자업규정 다. 투자등록을 하지 않은 외국법인등 : 국제표준화기구(ISO, International Organization for Standardization)가 정한 국제표준(ISO 17442)에 따라 법인에게 부여된 법인식별기호(LEI, Legal Entity Identifier) 제6-2조(취득한도 등) ① 외국인은 다음 각 호의 어느 하나에 해당하는 경우에는 영"
제187조제1항,"[None, None, 187, 1]",REGULATION,주식 취득한도 초과,공공적 법인,초과,주식 취득한도,PERMISSIVE,"제187조제1항 각 호에서 정한 공공적 법인의 주식 취득한도를 초과할 수 있다. 1. 직접투자로 주식을 취득하는 경우 2. 주식예탁증권 및 유통주식예탁증권의 발행과 관련하여 해외예탁기관이 원주를 취득하는 경우 3. 내국인이 외국인으로 되는 경우 4. 내국민대우 외국인이 내국민대우 자격을 상실하는 경우 5. 해외증권의 소유자가 권리행사로 주식을 취득하는 경우 6. 전환사채권ㆍ신주인수권부사채권ㆍ교환사채권ㆍ주식매수선택권의 소유자가 권리행사로 주식을 취득하는 경 우 7. 주주로서의 권리행사로 주식을 취득하는 경우 8. 상속, 증여, 유증으로 주식을 취득하는 경우 9. 외국법인이 합병으로 주식을 취득하는 경우 10. 그 밖에 권리행사 등 부득이한 경우로서 금융감독원장이 인정하는 경우 ② 외국인은 취득일 기준으로 제1항에 따른 취득한도가 소진된 종목의 신주인수권증서를 매매의 방법으로 취득 하여서는 아니 된다. ③ 제1항제3호부터 제10호까지에 따라 의결권 있는 주식의 외국인 1인 취득한도를 초과한 외국인은 초과분을 취득한 날로부터 3개월 이내에 그 초과분을 매각하여야 한다."
제187조제 1항,"[187, 1, None, None]",REGULATION,한도초과분 처분,외국인,처분하여야,한도초과분,MANDATORY,"제187조제 1항 각 호에서 정한 공공적 법인의 주식 취득한도를 초과할 수 있다. 이 경우 외국인은 한도초과분을 주식옵션등 권리행사일(주식옵션등 권리행사 배정일을 포함한다. 이하 같다) 다음날(휴장일인 때에는 순연한다. 이하 같다)까 지 처분하여야 하며, 외국인이 증권시장(시간외 시장을 제외한다)의 장 종료 10분전까지 한도초과분을 처분하지 아니한 경우에는 투자매매업자 또는 투자중개업자는 장 종료시 단일가격에 의한 개별경쟁매매에 참가하는 방법 등으로 한도초과분을 처분하여야 한다. ② 투자매매업자 또는 투자중개업자는 외국인이 제1항 후단에 해당하는 경우 영"
Unknown,[],REGULATION,Unknown,,,,,제187조제1항 각 호 외의 부분 후단에 따라 외국인별로 처분하여야 할 종목별 수량을 다음 산식으로 계산하여 당해 외국인에게 지체 없이 통보 하여야 한다. 이 경우 종목별 외국인별 처분수량은 주식시장의 최소 매매단위수량 미만을 절사한다. 종목별 외국인별 처분수량 = 외국인별 당해 종목 주식옵션등의 콜옵션 권리행사 또는 풋옵션 권리행사배정으로 취득 하는 주식수량 × 당해 종목의 외국인 처분의무비율 ③ 제2항의 산식에서 당해 종목의 외국인 처분의무비율은 금융감독원장이 다음 산식으로 계산하여 주식옵션등 권리행사일에 공시하는 수치를 말한다. 이 경우 외국인 처분의무비율은 소수점 이하 6자리에서 반올림한다. 법제처 158 국가법령정보센터 금융투자업규정 외국인 처분의무비율=[외국인 전체 그 종목 주식옵션등의 콜옵션 권리행사 또는 풋옵션 권리행사배정으로 취득하는 주식수량 - 외국인 전체 그 종목의 투자한도 여유 수량[주식옵션등 권리행사일 증권시장(시간외 시장을 포함한다)의 장 종료 후 산정한 수량으로서 그날 주식옵션등의 권리행사 또는 권리행사배정으로 인한 주식수량 증감분 제외]÷ 외 국인 전체 그 종목 주식옵션등의 콜옵션 권리행사 또는 풋옵션 권리행사배정으로 취득하는 주식 수량 ④ 외국인은 주식옵션 권리행사일에 제3항에 따른 외국인 처분의무비율이 공시되기 전까지는 다자간매매체결회 사를 통하여 그 종목을 취득할 수 없다.<개정 2013. 9. 17.> ⑤ 외국인은 주식옵션등의 풋옵션 권리행사 또는 콜옵션 권리행사배정으로 주식을 인도해야 하는 경우 영
제 187조제1항제1호 및 제2호,"[187, 1, 1]",REGULATION,주식옵션 거래,투자매매업자 또는 투자중개업자,취득,주식,PERMISSIVE,"제 187조제1항제1호 및 제2호에 불구하고 주식옵션등 권리행사일 다음날까지 그 주식을 취득할 수 있다. ⑥ 투자매매업자 또는 투자중개업자는 외국인이 제1항 후단에 해당하는 경우 당해 외국인은 한도초과분을 지체 없이 확인하여야 하며, 한도초과분은 투자매매업자 또는 투자중개업자가 임의로 처분할 수 있다는 내용의 약정 을 주식옵션등 거래를 개시하기 전에 외국인과 체결하여야 한다. 제6-4조(상장지수집합투자기구관련 취득한도의 관리 등) ① 투자매매업자 또는 투자중개업자는 영"
Unknown,[],REGULATION,Unknown,,,,,"제187조제1항 각 호 외의 부분 후단에 따라 외국인이 주식바스켓 납입을 통한 상장지수집합투자기구의 설정을 신청하거나 환 매를 청구하는 경우에 그 세부내역을 지체 없이 전자등록기관에 송부하여야 하고, 전자등록기관은 이를 취합하 여 외국인투자관리시스템을 통하여 금융감독원장에게 지체 없이 보고하여야 한다. ② 외국인은 상장지수집합투자기구의 환매로 주식을 취득하는 경우에는 영"
